issue_url,issue_title,body,clean_title,clean_body,final_text
"""https://github.com/MatisiekPL/Czekolada/issues/1843""",issue 1842: issue 1840: issue 1837: issue 1836: issue 1833: issue 1832: issue 1829: issue 1827: issue 1826: issue 1823: issue 1822: issue 1819: issue 1818: issue 1816: issue 1813: issue 1812: issue 1809: issue 1808: issue 1805: issue 1804: issue 1802: issu,┆attachments: <a href= https:& x2f;& x2f;github.com& x2f;matisiekpl& x2f;czekolada& x2f;issues& x2f;1842 >https:& x2f;& x2f;github.com& x2f;matisiekpl& x2f;czekolada& x2f;issues& x2f;1842</a>,issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issu,attachments github com matisiekpl czekolada issues,Title: issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issu. Body: attachments github com matisiekpl czekolada issues
"""https://github.com/MatisiekPL/Czekolada/issues/1850""",issue 1847: issue 1846: issue 1843: issue 1842: issue 1840: issue 1837: issue 1836: issue 1833: issue 1832: issue 1829: issue 1827: issue 1826: issue 1823: issue 1822: issue 1819: issue 1818: issue 1816: issue 1813: issue 1812: issue 1809: issue 1808: issu,┆attachments: <a href= https:& x2f;& x2f;github.com& x2f;matisiekpl& x2f;czekolada& x2f;issues& x2f;1847 >https:& x2f;& x2f;github.com& x2f;matisiekpl& x2f;czekolada& x2f;issues& x2f;1847</a>,issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issu,attachments github com matisiekpl czekolada issues,Title: issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issu. Body: attachments github com matisiekpl czekolada issues
"""https://github.com/MatisiekPL/Czekolada/issues/1860""",issue 1858: issue 1855: issue 1854: issue 1851: issue 1850: issue 1847: issue 1846: issue 1843: issue 1842: issue 1840: issue 1837: issue 1836: issue 1833: issue 1832: issue 1829: issue 1827: issue 1826: issue 1823: issue 1822: issue 1819: issue 1818: issu,┆attachments: <a href= https:& x2f;& x2f;github.com& x2f;matisiekpl& x2f;czekolada& x2f;issues& x2f;1858 >https:& x2f;& x2f;github.com& x2f;matisiekpl& x2f;czekolada& x2f;issues& x2f;1858</a>,issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issu,attachments github com matisiekpl czekolada issues,Title: issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issu. Body: attachments github com matisiekpl czekolada issues
"""https://github.com/MatisiekPL/Czekolada/issues/1915""",issue 1914: issue 1911: issue 1910: issue 1907: issue 1906: issue 1903: issue 1902: issue 1899: issue 1898: issue 1895: issue 1894: issue 1891: issue 1889: issue 1888: issue 1885: issue 1884: issue 1881: issue 1880: issue 1877: issue 1875: issue 1874: issu,┆attachments: <a href= https:& x2f;& x2f;github.com& x2f;matisiekpl& x2f;czekolada& x2f;issues& x2f;1914 >https:& x2f;& x2f;github.com& x2f;matisiekpl& x2f;czekolada& x2f;issues& x2f;1914</a>,issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issu,attachments github com matisiekpl czekolada issues,Title: issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issu. Body: attachments github com matisiekpl czekolada issues
"""https://github.com/MatisiekPL/Czekolada/issues/1918""",issue 1915: issue 1914: issue 1911: issue 1910: issue 1907: issue 1906: issue 1903: issue 1902: issue 1899: issue 1898: issue 1895: issue 1894: issue 1891: issue 1889: issue 1888: issue 1885: issue 1884: issue 1881: issue 1880: issue 1877: issue 1875: issu,┆attachments: <a href= https:& x2f;& x2f;github.com& x2f;matisiekpl& x2f;czekolada& x2f;issues& x2f;1915 >https:& x2f;& x2f;github.com& x2f;matisiekpl& x2f;czekolada& x2f;issues& x2f;1915</a>,issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issu,attachments github com matisiekpl czekolada issues,Title: issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issu. Body: attachments github com matisiekpl czekolada issues
"""https://github.com/MatisiekPL/Czekolada/issues/1923""",issue 1922: issue 1919: issue 1918: issue 1915: issue 1914: issue 1911: issue 1910: issue 1907: issue 1906: issue 1903: issue 1902: issue 1899: issue 1898: issue 1895: issue 1894: issue 1891: issue 1889: issue 1888: issue 1885: issue 1884: issue 1881: issu,┆attachments: <a href= https:& x2f;& x2f;github.com& x2f;matisiekpl& x2f;czekolada& x2f;issues& x2f;1922 >https:& x2f;& x2f;github.com& x2f;matisiekpl& x2f;czekolada& x2f;issues& x2f;1922</a>,issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issu,attachments github com matisiekpl czekolada issues,Title: issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issu. Body: attachments github com matisiekpl czekolada issues
"""https://github.com/MatisiekPL/Czekolada/issues/1928""",issue 1925: issue 1924: issue 1921: issue 1920: issue 1917: issue 1916: issue 1913: issue 1912: issue 1909: issue 1908: issue 1905: issue 1904: issue 1901: issue 1900: issue 1897: issue 1896: issue 1893: issue 1892: issue 1890: issue 1887: issue 1886: issu,"gitlo = github x trello
---
this board is now linked with https://github.com/matisiekpl/czekolada , any update on the issue tracker will be sync to this board. -------
via trello, you can: --- __✍ create github issues__ - add a card in the corresponding column, an issue will be created in github ! add an issue http://i.imgur.com/yewicu8.gif ------- __✐ comment on github issues__ - just comment as you always do in a card ! comment on an issue http://i.imgur.com/jdnjscf.gif ------- __➦ close opened issues__ - move issue cards to close list - of course you can reopen them by dragging them out of close list ! close an issue http://i.imgur.com/opaazo8.gif ------- __✕ close pull requests__ - move pr cards to close list - important: you can not merge a pr via trello ! close pr http://i.imgur.com/nras2dg.gif __✚__ add any custom columns you need - the column will be sync to github as a label ------- default columns
---
we've set up default columns for you - please help keeping them in place ; you can also add your custom columns to enhance your work flow. ! add a column http://i.imgur.com/1rxnqcv.gif ------- dashboard & settings
---
for the owner of the project, just visit http://gitlo.co to update the settings. ------- want more?
---
let us know at http://smarturl.it/gitlo-feedback or mail us at gitlo@oursky.com ┆attachments: <a href= https:& x2f;& x2f;github.com& x2f;matisiekpl& x2f;czekolada& x2f;issues& x2f;1925 >https:& x2f;& x2f;github.com& x2f;matisiekpl& x2f;czekolada& x2f;issues& x2f;1925</a>",issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issu,gitlo github trello board linked update issue tracker sync board via trello create github issues add card corresponding column issue created github add issue comment github issues comment always card comment issue close opened issues move issue cards close list course reopen dragging close list close issue close pull requests move cards close list important merge via trello close add custom columns need column sync github label default columns set default columns please help keeping place also add custom columns enhance work flow add column dashboard settings owner project visit update settings want let know mail gitlo oursky com attachments github com matisiekpl czekolada issues,Title: issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issu. Body: gitlo github trello board linked update issue tracker sync board via trello create github issues add card corresponding column issue created github add issue comment github issues comment always card comment issue close opened issues move issue cards close list course reopen dragging close list close issue close pull requests move cards close list important merge via trello close add custom columns need column sync github label default columns set default columns please help keeping place also add custom columns enhance work flow add column dashboard settings owner project visit update settings want let know mail gitlo oursky com attachments github com matisiekpl czekolada issues
"""https://github.com/MatisiekPL/Czekolada/issues/1949""",issue 1948: issue 1945: issue 1944: issue 1941: issue 1940: issue 1938: issue 1935: issue 1934: issue 1931: issue 1930: issue 1927: issue 1926: issue 1923: issue 1922: issue 1919: issue 1918: issue 1915: issue 1914: issue 1911: issue 1910: issue 1907: issu,┆attachments: <a href= https:& x2f;& x2f;github.com& x2f;matisiekpl& x2f;czekolada& x2f;issues& x2f;1948 >https:& x2f;& x2f;github.com& x2f;matisiekpl& x2f;czekolada& x2f;issues& x2f;1948</a>,issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issu,attachments github com matisiekpl czekolada issues,Title: issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issu. Body: attachments github com matisiekpl czekolada issues
"""https://github.com/MatisiekPL/Czekolada/issues/1952""",issue 1949: issue 1948: issue 1945: issue 1944: issue 1941: issue 1940: issue 1938: issue 1935: issue 1934: issue 1931: issue 1930: issue 1927: issue 1926: issue 1923: issue 1922: issue 1919: issue 1918: issue 1915: issue 1914: issue 1911: issue 1910: issu,┆attachments: <a href= https:& x2f;& x2f;github.com& x2f;matisiekpl& x2f;czekolada& x2f;issues& x2f;1949 >https:& x2f;& x2f;github.com& x2f;matisiekpl& x2f;czekolada& x2f;issues& x2f;1949</a>,issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issu,attachments github com matisiekpl czekolada issues,Title: issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issu. Body: attachments github com matisiekpl czekolada issues
"""https://github.com/MatisiekPL/Czekolada/issues/1957""",issue 1956: issue 1953: issue 1952: issue 1949: issue 1948: issue 1945: issue 1944: issue 1941: issue 1940: issue 1938: issue 1935: issue 1934: issue 1931: issue 1930: issue 1927: issue 1926: issue 1923: issue 1922: issue 1919: issue 1918: issue 1915: issu,┆attachments: <a href= https:& x2f;& x2f;github.com& x2f;matisiekpl& x2f;czekolada& x2f;issues& x2f;1956 >https:& x2f;& x2f;github.com& x2f;matisiekpl& x2f;czekolada& x2f;issues& x2f;1956</a>,issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issu,attachments github com matisiekpl czekolada issues,Title: issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issu. Body: attachments github com matisiekpl czekolada issues
"""https://github.com/MatisiekPL/Czekolada/issues/1962""",issue 1959: issue 1957: issue 1956: issue 1953: issue 1952: issue 1949: issue 1948: issue 1945: issue 1944: issue 1941: issue 1940: issue 1938: issue 1935: issue 1934: issue 1931: issue 1930: issue 1927: issue 1926: issue 1923: issue 1922: issue 1919: issu,┆attachments: <a href= https:& x2f;& x2f;github.com& x2f;matisiekpl& x2f;czekolada& x2f;issues& x2f;1959 >https:& x2f;& x2f;github.com& x2f;matisiekpl& x2f;czekolada& x2f;issues& x2f;1959</a>,issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issu,attachments github com matisiekpl czekolada issues,Title: issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issu. Body: attachments github com matisiekpl czekolada issues
"""https://github.com/MatisiekPL/Czekolada/issues/1975""",issue 1974: issue 1971: issue 1970: issue 1968: issue 1965: issue 1964: issue 1961: issue 1960: issue 1958: issue 1955: issue 1954: issue 1951: issue 1950: issue 1947: issue 1946: issue 1943: issue 1942: issue 1939: issue 1937: issue 1936: issue 1933: issu,"gitlo = github x trello
---
this board is now linked with https://github.com/matisiekpl/czekolada , any update on the issue tracker will be sync to this board. -------
via trello, you can: --- __✍ create github issues__ - add a card in the corresponding column, an issue will be created in github ! add an issue http://i.imgur.com/yewicu8.gif ------- __✐ comment on github issues__ - just comment as you always do in a card ! comment on an issue http://i.imgur.com/jdnjscf.gif ------- __➦ close opened issues__ - move issue cards to close list - of course you can reopen them by dragging them out of close list ! close an issue http://i.imgur.com/opaazo8.gif ------- __✕ close pull requests__ - move pr cards to close list - important: you can not merge a pr via trello ! close pr http://i.imgur.com/nras2dg.gif __✚__ add any custom columns you need - the column will be sync to github as a label ------- default columns
---
we've set up default columns for you - please help keeping them in place ; you can also add your custom columns to enhance your work flow. ! add a column http://i.imgur.com/1rxnqcv.gif ------- dashboard & settings
---
for the owner of the project, just visit http://gitlo.co to update the settings. ------- want more?
---
let us know at http://smarturl.it/gitlo-feedback or mail us at gitlo@oursky.com ┆attachments: <a href= https:& x2f;& x2f;github.com& x2f;matisiekpl& x2f;czekolada& x2f;issues& x2f;1974 >https:& x2f;& x2f;github.com& x2f;matisiekpl& x2f;czekolada& x2f;issues& x2f;1974</a>",issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issu,gitlo github trello board linked update issue tracker sync board via trello create github issues add card corresponding column issue created github add issue comment github issues comment always card comment issue close opened issues move issue cards close list course reopen dragging close list close issue close pull requests move cards close list important merge via trello close add custom columns need column sync github label default columns set default columns please help keeping place also add custom columns enhance work flow add column dashboard settings owner project visit update settings want let know mail gitlo oursky com attachments github com matisiekpl czekolada issues,Title: issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issu. Body: gitlo github trello board linked update issue tracker sync board via trello create github issues add card corresponding column issue created github add issue comment github issues comment always card comment issue close opened issues move issue cards close list course reopen dragging close list close issue close pull requests move cards close list important merge via trello close add custom columns need column sync github label default columns set default columns please help keeping place also add custom columns enhance work flow add column dashboard settings owner project visit update settings want let know mail gitlo oursky com attachments github com matisiekpl czekolada issues
"""https://github.com/MatisiekPL/Czekolada/issues/1982""",issue 1979: issue 1978: issue 1975: issue 1974: issue 1971: issue 1970: issue 1968: issue 1965: issue 1964: issue 1961: issue 1960: issue 1958: issue 1955: issue 1954: issue 1951: issue 1950: issue 1947: issue 1946: issue 1943: issue 1942: issue 1939: issu,"gitlo = github x trello
---
this board is now linked with https://github.com/matisiekpl/czekolada , any update on the issue tracker will be sync to this board. -------
via trello, you can: --- __✍ create github issues__ - add a card in the corresponding column, an issue will be created in github ! add an issue http://i.imgur.com/yewicu8.gif ------- __✐ comment on github issues__ - just comment as you always do in a card ! comment on an issue http://i.imgur.com/jdnjscf.gif ------- __➦ close opened issues__ - move issue cards to close list - of course you can reopen them by dragging them out of close list ! close an issue http://i.imgur.com/opaazo8.gif ------- __✕ close pull requests__ - move pr cards to close list - important: you can not merge a pr via trello ! close pr http://i.imgur.com/nras2dg.gif __✚__ add any custom columns you need - the column will be sync to github as a label ------- default columns
---
we've set up default columns for you - please help keeping them in place ; you can also add your custom columns to enhance your work flow. ! add a column http://i.imgur.com/1rxnqcv.gif ------- dashboard & settings
---
for the owner of the project, just visit http://gitlo.co to update the settings. ------- want more?
---
let us know at http://smarturl.it/gitlo-feedback or mail us at gitlo@oursky.com ┆attachments: <a href= https:& x2f;& x2f;github.com& x2f;matisiekpl& x2f;czekolada& x2f;issues& x2f;1979 >https:& x2f;& x2f;github.com& x2f;matisiekpl& x2f;czekolada& x2f;issues& x2f;1979</a>",issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issu,gitlo github trello board linked update issue tracker sync board via trello create github issues add card corresponding column issue created github add issue comment github issues comment always card comment issue close opened issues move issue cards close list course reopen dragging close list close issue close pull requests move cards close list important merge via trello close add custom columns need column sync github label default columns set default columns please help keeping place also add custom columns enhance work flow add column dashboard settings owner project visit update settings want let know mail gitlo oursky com attachments github com matisiekpl czekolada issues,Title: issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issu. Body: gitlo github trello board linked update issue tracker sync board via trello create github issues add card corresponding column issue created github add issue comment github issues comment always card comment issue close opened issues move issue cards close list course reopen dragging close list close issue close pull requests move cards close list important merge via trello close add custom columns need column sync github label default columns set default columns please help keeping place also add custom columns enhance work flow add column dashboard settings owner project visit update settings want let know mail gitlo oursky com attachments github com matisiekpl czekolada issues
"""https://github.com/MatisiekPL/Czekolada/issues/1981""",issue 1980: issue 1977: issue 1976: issue 1973: issue 1972: issue 1969: issue 1967: issue 1966: issue 1963: issue 1962: issue 1959: issue 1957: issue 1956: issue 1953: issue 1952: issue 1949: issue 1948: issue 1945: issue 1944: issue 1941: issue 1940: issu,┆attachments: <a href= https:& x2f;& x2f;github.com& x2f;matisiekpl& x2f;czekolada& x2f;issues& x2f;1980 >https:& x2f;& x2f;github.com& x2f;matisiekpl& x2f;czekolada& x2f;issues& x2f;1980</a>,issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issu,attachments github com matisiekpl czekolada issues,Title: issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issu. Body: attachments github com matisiekpl czekolada issues
"""https://github.com/MatisiekPL/Czekolada/issues/1983""",issue 1982: issue 1979: issue 1978: issue 1975: issue 1974: issue 1971: issue 1970: issue 1968: issue 1965: issue 1964: issue 1961: issue 1960: issue 1958: issue 1955: issue 1954: issue 1951: issue 1950: issue 1947: issue 1946: issue 1943: issue 1942: issu,"gitlo = github x trello
---
this board is now linked with https://github.com/matisiekpl/czekolada , any update on the issue tracker will be sync to this board. -------
via trello, you can: --- __✍ create github issues__ - add a card in the corresponding column, an issue will be created in github ! add an issue http://i.imgur.com/yewicu8.gif ------- __✐ comment on github issues__ - just comment as you always do in a card ! comment on an issue http://i.imgur.com/jdnjscf.gif ------- __➦ close opened issues__ - move issue cards to close list - of course you can reopen them by dragging them out of close list ! close an issue http://i.imgur.com/opaazo8.gif ------- __✕ close pull requests__ - move pr cards to close list - important: you can not merge a pr via trello ! close pr http://i.imgur.com/nras2dg.gif __✚__ add any custom columns you need - the column will be sync to github as a label ------- default columns
---
we've set up default columns for you - please help keeping them in place ; you can also add your custom columns to enhance your work flow. ! add a column http://i.imgur.com/1rxnqcv.gif ------- dashboard & settings
---
for the owner of the project, just visit http://gitlo.co to update the settings. ------- want more?
---
let us know at http://smarturl.it/gitlo-feedback or mail us at gitlo@oursky.com ┆attachments: <a href= https:& x2f;& x2f;github.com& x2f;matisiekpl& x2f;czekolada& x2f;issues& x2f;1982 >https:& x2f;& x2f;github.com& x2f;matisiekpl& x2f;czekolada& x2f;issues& x2f;1982</a>",issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issu,gitlo github trello board linked update issue tracker sync board via trello create github issues add card corresponding column issue created github add issue comment github issues comment always card comment issue close opened issues move issue cards close list course reopen dragging close list close issue close pull requests move cards close list important merge via trello close add custom columns need column sync github label default columns set default columns please help keeping place also add custom columns enhance work flow add column dashboard settings owner project visit update settings want let know mail gitlo oursky com attachments github com matisiekpl czekolada issues,Title: issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issu. Body: gitlo github trello board linked update issue tracker sync board via trello create github issues add card corresponding column issue created github add issue comment github issues comment always card comment issue close opened issues move issue cards close list course reopen dragging close list close issue close pull requests move cards close list important merge via trello close add custom columns need column sync github label default columns set default columns please help keeping place also add custom columns enhance work flow add column dashboard settings owner project visit update settings want let know mail gitlo oursky com attachments github com matisiekpl czekolada issues
"""https://github.com/MatisiekPL/Czekolada/issues/1985""",issue 1984: issue 1981: issue 1980: issue 1977: issue 1976: issue 1973: issue 1972: issue 1969: issue 1967: issue 1966: issue 1963: issue 1962: issue 1959: issue 1957: issue 1956: issue 1953: issue 1952: issue 1949: issue 1948: issue 1945: issue 1944: issu,┆attachments: <a href= https:& x2f;& x2f;github.com& x2f;matisiekpl& x2f;czekolada& x2f;issues& x2f;1984 >https:& x2f;& x2f;github.com& x2f;matisiekpl& x2f;czekolada& x2f;issues& x2f;1984</a>,issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issu,attachments github com matisiekpl czekolada issues,Title: issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issu. Body: attachments github com matisiekpl czekolada issues
"""https://github.com/MatisiekPL/Czekolada/issues/2001""",issue 2000: issue 1997: issue 1996: issue 1994: issue 1991: issue 1990: issue 1987: issue 1985: issue 1984: issue 1981: issue 1980: issue 1977: issue 1976: issue 1973: issue 1972: issue 1969: issue 1967: issue 1966: issue 1963: issue 1962: issue 1959: issu,┆attachments: <a href= https:& x2f;& x2f;github.com& x2f;matisiekpl& x2f;czekolada& x2f;issues& x2f;2000 >https:& x2f;& x2f;github.com& x2f;matisiekpl& x2f;czekolada& x2f;issues& x2f;2000</a>,issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issu,attachments github com matisiekpl czekolada issues,Title: issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issu. Body: attachments github com matisiekpl czekolada issues
"""https://github.com/MatisiekPL/Czekolada/issues/2037""",issue 2036: issue 2033: issue 2032: issue 2029: issue 2028: issue 2025: issue 2024: issue 2021: issue 2020: issue 2017: issue 2016: issue 2013: issue 2012: issue 2009: issue 2008: issue 2005: issue 2004: issue 2001: issue 2000: issue 1997: issue 1996: issu,┆attachments: <a href= https:& x2f;& x2f;github.com& x2f;matisiekpl& x2f;czekolada& x2f;issues& x2f;2036 >https:& x2f;& x2f;github.com& x2f;matisiekpl& x2f;czekolada& x2f;issues& x2f;2036</a>,issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issu,attachments github com matisiekpl czekolada issues,Title: issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issu. Body: attachments github com matisiekpl czekolada issues
"""https://github.com/MatisiekPL/Czekolada/issues/2042""",issue 2039: issue 2038: issue 2035: issue 2034: issue 2031: issue 2030: issue 2027: issue 2026: issue 2023: issue 2022: issue 2019: issue 2018: issue 2015: issue 2014: issue 2011: issue 2010: issue 2007: issue 2006: issue 2003: issue 2002: issue 1999: issu,"gitlo = github x trello
---
this board is now linked with https://github.com/matisiekpl/czekolada , any update on the issue tracker will be sync to this board. -------
via trello, you can: --- __✍ create github issues__ - add a card in the corresponding column, an issue will be created in github ! add an issue http://i.imgur.com/yewicu8.gif ------- __✐ comment on github issues__ - just comment as you always do in a card ! comment on an issue http://i.imgur.com/jdnjscf.gif ------- __➦ close opened issues__ - move issue cards to close list - of course you can reopen them by dragging them out of close list ! close an issue http://i.imgur.com/opaazo8.gif ------- __✕ close pull requests__ - move pr cards to close list - important: you can not merge a pr via trello ! close pr http://i.imgur.com/nras2dg.gif __✚__ add any custom columns you need - the column will be sync to github as a label ------- default columns
---
we've set up default columns for you - please help keeping them in place ; you can also add your custom columns to enhance your work flow. ! add a column http://i.imgur.com/1rxnqcv.gif ------- dashboard & settings
---
for the owner of the project, just visit http://gitlo.co to update the settings. ------- want more?
---
let us know at http://smarturl.it/gitlo-feedback or mail us at gitlo@oursky.com ┆attachments: <a href= https:& x2f;& x2f;github.com& x2f;matisiekpl& x2f;czekolada& x2f;issues& x2f;2039 >https:& x2f;& x2f;github.com& x2f;matisiekpl& x2f;czekolada& x2f;issues& x2f;2039</a>",issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issu,gitlo github trello board linked update issue tracker sync board via trello create github issues add card corresponding column issue created github add issue comment github issues comment always card comment issue close opened issues move issue cards close list course reopen dragging close list close issue close pull requests move cards close list important merge via trello close add custom columns need column sync github label default columns set default columns please help keeping place also add custom columns enhance work flow add column dashboard settings owner project visit update settings want let know mail gitlo oursky com attachments github com matisiekpl czekolada issues,Title: issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issu. Body: gitlo github trello board linked update issue tracker sync board via trello create github issues add card corresponding column issue created github add issue comment github issues comment always card comment issue close opened issues move issue cards close list course reopen dragging close list close issue close pull requests move cards close list important merge via trello close add custom columns need column sync github label default columns set default columns please help keeping place also add custom columns enhance work flow add column dashboard settings owner project visit update settings want let know mail gitlo oursky com attachments github com matisiekpl czekolada issues
"""https://github.com/MatisiekPL/Czekolada/issues/2049""",issue 2048: issue 2045: issue 2044: issue 2041: issue 2040: issue 2037: issue 2036: issue 2033: issue 2032: issue 2029: issue 2028: issue 2025: issue 2024: issue 2021: issue 2020: issue 2017: issue 2016: issue 2013: issue 2012: issue 2009: issue 2008: issu,┆attachments: <a href= https:& x2f;& x2f;github.com& x2f;matisiekpl& x2f;czekolada& x2f;issues& x2f;2048 >https:& x2f;& x2f;github.com& x2f;matisiekpl& x2f;czekolada& x2f;issues& x2f;2048</a>,issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issu,attachments github com matisiekpl czekolada issues,Title: issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issu. Body: attachments github com matisiekpl czekolada issues
"""https://github.com/MatisiekPL/Czekolada/issues/2076""",issue 2073: issue 2072: issue 2069: issue 2068: issue 2066: issue 2063: issue 2062: issue 2059: issue 2058: issue 2055: issue 2054: issue 2051: issue 2050: issue 2047: issue 2046: issue 2043: issue 2042: issue 2039: issue 2038: issue 2035: issue 2034: issu,"gitlo = github x trello
---
this board is now linked with https://github.com/matisiekpl/czekolada , any update on the issue tracker will be sync to this board. -------
via trello, you can: --- __✍ create github issues__ - add a card in the corresponding column, an issue will be created in github ! add an issue http://i.imgur.com/yewicu8.gif ------- __✐ comment on github issues__ - just comment as you always do in a card ! comment on an issue http://i.imgur.com/jdnjscf.gif ------- __➦ close opened issues__ - move issue cards to close list - of course you can reopen them by dragging them out of close list ! close an issue http://i.imgur.com/opaazo8.gif ------- __✕ close pull requests__ - move pr cards to close list - important: you can not merge a pr via trello ! close pr http://i.imgur.com/nras2dg.gif __✚__ add any custom columns you need - the column will be sync to github as a label ------- default columns
---
we've set up default columns for you - please help keeping them in place ; you can also add your custom columns to enhance your work flow. ! add a column http://i.imgur.com/1rxnqcv.gif ------- dashboard & settings
---
for the owner of the project, just visit http://gitlo.co to update the settings. ------- want more?
---
let us know at http://smarturl.it/gitlo-feedback or mail us at gitlo@oursky.com ┆attachments: <a href= https:& x2f;& x2f;github.com& x2f;matisiekpl& x2f;czekolada& x2f;issues& x2f;2073 >https:& x2f;& x2f;github.com& x2f;matisiekpl& x2f;czekolada& x2f;issues& x2f;2073</a>",issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issu,gitlo github trello board linked update issue tracker sync board via trello create github issues add card corresponding column issue created github add issue comment github issues comment always card comment issue close opened issues move issue cards close list course reopen dragging close list close issue close pull requests move cards close list important merge via trello close add custom columns need column sync github label default columns set default columns please help keeping place also add custom columns enhance work flow add column dashboard settings owner project visit update settings want let know mail gitlo oursky com attachments github com matisiekpl czekolada issues,Title: issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issue issu. Body: gitlo github trello board linked update issue tracker sync board via trello create github issues add card corresponding column issue created github add issue comment github issues comment always card comment issue close opened issues move issue cards close list course reopen dragging close list close issue close pull requests move cards close list important merge via trello close add custom columns need column sync github label default columns set default columns please help keeping place also add custom columns enhance work flow add column dashboard settings owner project visit update settings want let know mail gitlo oursky com attachments github com matisiekpl czekolada issues
